panneaux;bilan_periode_kWh;besoin_batterie_utilisable_kWh;batteries;capacite_nominale_batteries_kWh;capacite_utilisable_batteries_kWh;cout_panneaux_EUR;cout_batteries_EUR;cout_total_EUR
772;319077.58808;572.2212000000291;341;818.4;572.88;107817.52;153446.59;261264.11
773;319443.68522;571.8783000000694;341;818.4;572.88;107957.18;153446.59;261403.77
774;319809.78235999995;571.5353999999934;341;818.4;572.88;108096.84;153446.59;261543.43
775;320175.87950000004;571.1925000000338;340;816.0;571.1999999999999;108236.5;152996.6;261233.1
776;320541.97664;570.8496000000741;340;816.0;571.1999999999999;108376.16;152996.6;261372.76
777;320908.07378;570.5067000000272;340;816.0;571.1999999999999;108515.81999999999;152996.6;261512.41999999998
778;321274.17092;570.1638000000385;340;816.0;571.1999999999999;108655.48;152996.6;261652.08000000002
779;321640.26806;569.8209000000788;340;816.0;571.1999999999999;108795.14;152996.6;261791.74
780;322006.36520000006;569.4780000000028;339;813.6;569.52;108934.8;152546.61000000002;261481.41000000003
781;322372.46234;569.1351000000432;339;813.6;569.52;109074.45999999999;152546.61000000002;261621.07
782;322738.55948;568.7922000000835;339;813.6;569.52;109214.12;152546.61000000002;261760.73
783;323104.65662;568.4493000000075;339;813.6;569.52;109353.78;152546.61000000002;261900.39
784;323470.75376;568.1064000000479;339;813.6;569.52;109493.44;152546.61000000002;262040.05000000002
785;323836.8509;567.7635000000009;338;811.1999999999999;567.84;109633.09999999999;152096.62;261729.71999999997
786;324202.94804;567.4206000000413;338;811.1999999999999;567.84;109772.76;152096.62;261869.38
787;324569.04518;567.0777000000526;338;811.1999999999999;567.84;109912.42;152096.62;262009.03999999998
788;324935.14232;566.7348000000347;338;811.1999999999999;567.84;110052.08;152096.62;262148.7
789;325301.23945999995;566.3919000000751;338;811.1999999999999;567.84;110191.73999999999;152096.62;262288.36
790;325667.3366;566.0490000000282;337;808.8;566.16;110331.4;151646.63;261978.03
791;326033.43374;565.7061000000685;337;808.8;566.16;110471.06;151646.63;262117.69
792;326399.53088;565.3632000000216;337;808.8;566.16;110610.72;151646.63;262257.35
793;326765.62801999995;565.0203000000038;337;808.8;566.16;110750.37999999999;151646.63;262397.01
794;327131.72516000003;564.6774000000732;337;808.8;566.16;110890.04;151646.63;262536.67
795;327497.8223;564.3345000000845;336;806.4;564.48;111029.7;151196.64;262226.34
796;327863.91943999997;563.9916000000667;336;806.4;564.48;111169.36;151196.64;262366.0
797;328230.01658000005;563.6487000000197;336;806.4;564.48;111309.02;151196.64;262505.66000000003
798;328596.11372;563.3058000000892;336;806.4;564.48;111448.68;151196.64;262645.32
799;328962.21086;562.9629000000132;336;806.4;564.48;111588.34;151196.64;262784.98
800;329328.30799999996;562.6199999998789;335;804.0;562.8;111728.0;150746.65;262474.65
801;329694.40514000005;562.2771000000066;335;804.0;562.8;111867.66;150746.65;262614.31
802;330060.50228;561.9342000000179;335;804.0;562.8;112007.31999999999;150746.65;262753.97
803;330426.59942;561.5912999999709;335;804.0;562.8;112146.98;150746.65;262893.63
804;330792.69656;561.2484000000404;335;804.0;562.8;112286.64;150746.65;263033.29
805;331158.79370000004;560.9054999999935;334;801.6;561.12;112426.3;150296.66;262722.96
806;331524.89084;560.5626000000047;334;801.6;561.12;112565.95999999999;150296.66;262862.62
807;331890.98798;560.2197000000742;334;801.6;561.12;112705.62;150296.66;263002.28
808;332257.08512;559.8767999998527;334;801.6;561.12;112845.28;150296.66;263141.94
809;332623.18226;559.5338999999221;334;801.6;561.12;112984.94;150296.66;263281.6
810;332989.2794;559.1909999999916;333;799.1999999999999;559.4399999999999;113124.59999999999;149846.67;262971.27
811;333355.37653999997;558.8480999998865;333;799.1999999999999;559.4399999999999;113264.26;149846.67;263110.93
812;333721.47368000005;558.505199999956;333;799.1999999999999;559.4399999999999;113403.92;149846.67;263250.59
813;334087.57082;558.1623000000254;333;799.1999999999999;559.4399999999999;113543.58;149846.67;263390.25
814;334453.66796;557.8193999999785;333;799.1999999999999;559.4399999999999;113683.23999999999;149846.67;263529.91000000003
815;334819.7651;557.476500000048;332;796.8;557.76;113822.9;149396.68;263219.57999999996
816;335185.86224000005;557.1335999999428;332;796.8;557.76;113962.56;149396.68;263359.24
817;335551.95938;556.7906999999541;332;796.8;557.76;114102.22;149396.68;263498.9
818;335918.05652;556.4478000000236;332;796.8;557.76;114241.87999999999;149396.68;263638.56
819;336284.15366;556.1048999999766;332;796.8;557.76;114381.54;149396.68;263778.22
820;336650.2508;555.7619999999297;331;794.4;556.0799999999999;114521.2;148946.69;263467.89
821;337016.34794;555.419099999941;331;794.4;556.0799999999999;114660.86;148946.69;263607.55
822;337382.44508;555.0762000000686;331;794.4;556.0799999999999;114800.52;148946.69;263747.21
823;337748.54222;554.7332999999053;331;794.4;556.0799999999999;114940.18;148946.69;263886.87
824;338114.63936;554.3903999999748;330;792.0;554.4;115079.84;148496.7;263576.54000000004
825;338480.7365;554.0475000000442;330;792.0;554.4;115219.5;148496.7;263716.2
826;338846.83364;553.7045999998809;330;792.0;554.4;115359.16;148496.7;263855.86
827;339212.93078;553.3616999999504;330;792.0;554.4;115498.81999999999;148496.7;263995.52
828;339579.02792;553.0187999999034;330;792.0;554.4;115638.48;148496.7;264135.18
829;339945.12506;552.6758999999147;329;789.6;552.72;115778.14;148046.71;263824.85
830;340311.22219999996;552.332999999926;329;789.6;552.72;115917.8;148046.71;263964.51
831;340677.31934000005;551.9900999999372;329;789.6;552.72;116057.45999999999;148046.71;264104.17
832;341043.41648;551.6471999999485;329;789.6;552.72;116197.12;148046.71;264243.82999999996
833;341409.51362;551.3043000000762;329;789.6;552.72;116336.78;148046.71;264383.49
834;341775.61076;550.9614000000292;328;787.1999999999999;551.04;116476.44;147596.72;264073.16000000003
835;342141.70790000004;550.6185000000405;328;787.1999999999999;551.04;116616.09999999999;147596.72;264212.82
836;342507.80504;550.2755999999936;328;787.1999999999999;551.04;116755.76;147596.72;264352.48
837;342873.90218;549.932700000063;328;787.1999999999999;551.04;116895.42;147596.72;264492.14
838;343239.99932;549.5898000001325;328;787.1999999999999;551.04;117035.08;147596.72;264631.8
839;343606.09646000003;549.2469000000856;327;784.8;549.36;117174.73999999999;147146.73;264321.47
840;343972.1936;548.903999999864;327;784.8;549.36;117314.4;147146.73;264461.13
841;344338.29073999997;548.5610999998753;327;784.8;549.36;117454.06;147146.73;264600.79000000004
842;344704.38788;548.218200000003;327;784.8;549.36;117593.72;147146.73;264740.45
843;345070.48502;547.8752999998978;327;784.8;549.36;117733.37999999999;147146.73;264880.11
844;345436.58216;547.5323999999673;326;782.4;547.68;117873.04;146696.74;264569.77999999997
845;345802.67929999996;547.1895000000368;326;782.4;547.68;118012.7;146696.74;264709.44
846;346168.77644000005;546.8465999999898;326;782.4;547.68;118152.36;146696.74;264849.1
847;346534.87358;546.5037000000011;326;782.4;547.68;118292.02;146696.74;264988.76
848;346900.97072;546.1608000000706;326;782.4;547.68;118431.68;146696.74;265128.42
849;347267.06786;545.8179000000237;325;780.0;546.0;118571.34;146246.75;264818.08999999997
850;347633.165;545.4750000000931;325;780.0;546.0;118711.0;146246.75;264957.75
851;347999.26214;545.132099999988;325;780.0;546.0;118850.66;146246.75;265097.41000000003
852;348365.35928000003;544.7891999998828;325;780.0;546.0;118990.31999999999;146246.75;265237.07
853;348731.45642;544.4462999998941;325;780.0;546.0;119129.98;146246.75;265376.73
854;349097.55356000003;544.1034000000218;324;777.6;544.3199999999999;119269.64;145796.76;265066.4
855;349463.6507;543.7604999999749;324;777.6;544.3199999999999;119409.3;145796.76;265206.06
856;349829.74784;543.4176000000443;324;777.6;544.3199999999999;119548.95999999999;145796.76;265345.72
857;350195.84498;543.0746999999392;324;777.6;544.3199999999999;119688.62;145796.76;265485.38
858;350561.94212;542.7318000000087;324;777.6;544.3199999999999;119828.28;145796.76;265625.04000000004
859;350928.03926;542.3888999999617;323;775.1999999999999;542.64;119967.94;145346.77;265314.70999999996
860;351294.1364;542.045999999973;323;775.1999999999999;542.64;120107.59999999999;145346.77;265454.37
861;351660.23354000004;541.7030999999843;323;775.1999999999999;542.64;120247.26;145346.77;265594.02999999997
862;352026.33068;541.3601999999955;323;775.1999999999999;542.64;120386.92;145346.77;265733.69
863;352392.42782;541.0173000000068;323;775.1999999999999;542.64;120526.58;145346.77;265873.35
864;352758.52496;540.6743999998434;322;772.8;540.96;120666.23999999999;144896.78;265563.02
865;353124.62210000004;540.3314999999711;322;772.8;540.96;120805.9;144896.78;265702.68
866;353490.71924;539.9886000000406;322;772.8;540.96;120945.56;144896.78;265842.33999999997
867;353856.81638;539.6456999999355;322;772.8;540.96;121085.22;144896.78;265982.0
868;354222.91351999994;539.3028000000049;322;772.8;540.96;121224.87999999999;144896.78;266121.66
869;354589.01066;538.959899999958;321;770.4;539.28;121364.54;144446.79;265811.33
870;354955.1078;538.6169999999693;321;770.4;539.28;121504.2;144446.79;265950.99
871;355321.20493999997;538.2741000000387;321;770.4;539.28;121643.86;144446.79;266090.65
872;355687.30208;537.9311999998754;321;770.4;539.28;121783.52;144446.79;266230.31
873;356053.39922;537.5882999999449;320;768.0;537.6;121923.18;143996.8;265919.98
874;356419.49636;537.2454000000143;320;768.0;537.6;122062.84;143996.8;266059.64
875;356785.59349999996;536.9024999999092;320;768.0;537.6;122202.5;143996.8;266199.3
876;357151.69064000004;536.5595999999787;320;768.0;537.6;122342.16;143996.8;266338.95999999996
877;357517.78778;536.2166999999899;320;768.0;537.6;122481.81999999999;143996.8;266478.62
878;357883.88492;535.873799999943;319;765.6;535.92;122621.48;143546.81;266168.29
879;358249.98206;535.5309000000125;319;765.6;535.92;122761.14;143546.81;266307.95
880;358616.07920000004;535.1879999999073;319;765.6;535.92;122900.8;143546.81;266447.61
881;358982.17634;534.8450999999186;319;765.6;535.92;123040.45999999999;143546.81;266587.27
882;359348.27348;534.5021999999881;319;765.6;535.92;123180.12;143546.81;266726.93
883;359714.37062;534.1592999999411;318;763.1999999999999;534.24;123319.78;143096.82;266416.6
884;360080.46776;533.8163999998942;318;763.1999999999999;534.24;123459.44;143096.82;266556.26
885;360446.5649;533.4734999999055;318;763.1999999999999;534.24;123599.09999999999;143096.82;266695.92
886;360812.66203999997;533.1306000000332;318;763.1999999999999;534.24;123738.76;143096.82;266835.58
887;361178.75918;532.7876999998698;318;763.1999999999999;534.24;123878.42;143096.82;266975.24
888;361544.85631999996;532.4447999999393;317;760.8;532.56;124018.08;142646.83000000002;266664.91000000003
889;361910.95346;532.1019000000088;317;760.8;532.56;124157.73999999999;142646.83000000002;266804.57
890;362277.0506;531.7589999999618;317;760.8;532.56;124297.4;142646.83000000002;266944.23
891;362643.14774;531.4160999999731;317;760.8;532.56;124437.06;142646.83000000002;267083.89
892;363009.24488;531.0731999999261;317;760.8;532.56;124576.72;142646.83000000002;267223.55000000005
893;363375.34202000004;530.7302999999956;316;758.4;530.88;124716.37999999999;142196.84;266913.22
894;363741.43916;530.3873999999487;316;758.4;530.88;124856.04;142196.84;267052.88
895;364107.5363;530.0445000000182;316;758.4;530.88;124995.7;142196.84;267192.54
896;364473.63344;529.701599999913;316;758.4;530.88;125135.36;142196.84;267332.2
897;364839.73058;529.3587000000989;316;758.4;530.88;125275.02;142196.84;267471.86
898;365205.82772;529.015800000052;315;756.0;529.1999999999999;125414.68;141746.85;267161.53
899;365571.92485999997;528.672900000005;315;756.0;529.1999999999999;125554.34;141746.85;267301.19
900;365938.022;528.3300000000163;315;756.0;529.1999999999999;125694.0;141746.85;267440.85
901;366304.11914;527.9871000000276;315;756.0;529.1999999999999;125833.66;141746.85;267580.51
902;366670.21628;527.644200000097;315;756.0;529.1999999999999;125973.31999999999;141746.85;267720.17
903;367036.31342;527.3013000001083;314;753.6;527.52;126112.98;141296.86000000002;267409.84
904;367402.41056;526.9583999998868;314;753.6;527.52;126252.64;141296.86000000002;267549.5
905;367768.5077000001;526.6154999998398;314;753.6;527.52;126392.3;141296.86000000002;267689.16000000003
906;368134.60484;526.2725999999675;314;753.6;527.52;126531.95999999999;141296.86000000002;267828.82
907;368500.70198;525.9296999999788;314;753.6;527.52;126671.62;141296.86000000002;267968.48
908;368866.79912;525.5868000000482;313;751.1999999999999;525.84;126811.28;140846.87;267658.15
909;369232.89626;525.2439000001177;313;751.1999999999999;525.84;126950.94;140846.87;267797.81
910;369598.99340000004;524.9010000000126;313;751.1999999999999;525.84;127090.59999999999;140846.87;267937.47
911;369965.09054;524.5580999999656;313;751.1999999999999;525.84;127230.26;140846.87;268077.13
912;370331.18768;524.2152000000933;313;751.1999999999999;525.84;127369.92;140846.87;268216.79
913;370697.28482;523.8722999999882;312;748.8;524.16;127509.58;140396.88;267906.46
914;371063.38196;523.5294000000576;312;748.8;524.16;127649.23999999999;140396.88;268046.12
915;371429.4791;523.1864999999525;312;748.8;524.16;127788.9;140396.88;268185.78
916;371795.57623999997;522.8435999999056;312;748.8;524.16;127928.56;140396.88;268325.44
917;372161.67338;522.5006999998586;312;748.8;524.16;128068.22;140396.88;268465.1
918;372527.77052;522.1578000000445;311;746.4;522.48;128207.87999999999;139946.89;268154.77
919;372893.86766;521.8148999999394;311;746.4;522.48;128347.54;139946.89;268294.43
920;373259.96479999996;521.472000000067;311;746.4;522.48;128487.2;139946.89;268434.09
921;373626.06194000004;521.1290999999037;311;746.4;522.48;128626.86;139946.89;268573.75
922;373992.15908;520.7861999999732;310;744.0;520.8;128766.52;139496.9;268263.42
923;374358.25622;520.4432999999844;310;744.0;520.8;128906.18;139496.9;268403.07999999996
924;374724.35335999995;520.1004000000539;310;744.0;520.8;129045.84;139496.9;268542.74
925;375090.45050000004;519.757500000007;310;744.0;520.8;129185.5;139496.9;268682.4
926;375456.54764;519.41459999996;310;744.0;520.8;129325.16;139496.9;268822.06
927;375822.64478000003;519.0716999999713;309;741.6;519.12;129464.81999999999;139046.91;268511.73
928;376188.74192;518.7287999998662;309;741.6;519.12;129604.48;139046.91;268651.39
929;376554.83906;518.3858999999939;309;741.6;519.12;129744.14;139046.91;268791.05
930;376920.9362;518.0430000001215;309;741.6;519.12;129883.8;139046.91;268930.71
931;377287.03333999997;517.7000999999;309;741.6;519.12;130023.45999999999;139046.91;269070.37
932;377653.13048;517.3572000000277;308;739.1999999999999;517.4399999999999;130163.12;138596.92;268760.04000000004
933;378019.22761999996;517.0142999999807;308;739.1999999999999;517.4399999999999;130302.78;138596.92;268899.7
934;378385.32476;516.6713999999338;308;739.1999999999999;517.4399999999999;130442.44;138596.92;269039.36
935;378751.4219;516.3285000000033;308;739.1999999999999;517.4399999999999;130582.09999999999;138596.92;269179.02
936;379117.51904;515.9855999999563;308;739.1999999999999;517.4399999999999;130721.76;138596.92;269318.68
937;379483.61618;515.6426999999094;307;736.8;515.76;130861.42;138146.93;269008.35
938;379849.71332;515.2997999999789;307;736.8;515.76;131001.08;138146.93;269148.01
939;380215.81045999995;514.9568999999901;307;736.8;515.76;131140.74;138146.93;269287.67
940;380581.90760000004;514.6140000000596;307;736.8;515.76;131280.4;138146.93;269427.32999999996
941;380948.00474;514.2711000000127;307;736.8;515.76;131420.06;138146.93;269566.99
942;381314.10188;513.9281999999657;306;734.4;514.0799999999999;131559.72;137696.94;269256.66000000003
943;381680.19901999994;513.585299999977;306;734.4;514.0799999999999;131699.38;137696.94;269396.32
944;382046.29616;513.2423999999883;306;734.4;514.0799999999999;131839.04;137696.94;269535.98
945;382412.3933;512.8994999999413;306;734.4;514.0799999999999;131978.69999999998;137696.94;269675.64
946;382778.49043999997;512.5565999999526;306;734.4;514.0799999999999;132118.36;137696.94;269815.3
947;383144.58758;512.2136999999057;305;732.0;512.4;132258.02;137246.95;269504.97
948;383510.68472;511.87079999997513;305;732.0;512.4;132397.68;137246.95;269644.63
949;383876.78186;511.52789999987;305;732.0;512.4;132537.34;137246.95;269784.29000000004
950;384242.87899999996;511.1850000000559;305;732.0;512.4;132677.0;137246.95;269923.95
951;384608.97614;510.8420999998343;305;732.0;512.4;132816.66;137246.95;270063.61
952;384975.07328;510.4992000000202;304;729.6;510.71999999999997;132956.32;136796.96;269753.28
953;385341.17042;510.1563000000315;304;729.6;510.71999999999997;133095.98;136796.96;269892.94
954;385707.26755999995;509.81339999998454;304;729.6;510.71999999999997;133235.63999999998;136796.96;270032.6
955;386073.36470000003;509.470500000054;304;729.6;510.71999999999997;133375.3;136796.96;270172.26
956;386439.46184;509.1276000001235;304;729.6;510.71999999999997;133514.96;136796.96;270311.92
957;386805.55898;508.78469999996014;303;727.1999999999999;509.03999999999996;133654.62;136346.97;270001.58999999997
958;387171.65611999994;508.4417999999132;303;727.1999999999999;509.03999999999996;133794.28;136346.97;270141.25
959;387537.75326;508.0988999999827;303;727.1999999999999;509.03999999999996;133933.94;136346.97;270280.91000000003
960;387903.8504;507.75599999993574;303;727.1999999999999;509.03999999999996;134073.6;136346.97;270420.57
961;388269.94753999996;507.4131000000634;303;727.1999999999999;509.03999999999996;134213.26;136346.97;270560.23
962;388636.04468000005;507.0702000000747;302;724.8;507.35999999999996;134352.91999999998;135896.98;270249.9
963;389002.14182;506.72729999996955;302;724.8;507.35999999999996;134492.58;135896.98;270389.56
964;389368.23896;506.384400000039;302;724.8;507.35999999999996;134632.24;135896.98;270529.22
965;389734.3361000001;506.0415000000503;302;724.8;507.35999999999996;134771.9;135896.98;270668.88
966;390100.43324000004;505.69860000006156;302;724.8;507.35999999999996;134911.56;135896.98;270808.54000000004
967;390466.53038;505.35570000007283;301;722.4;505.68;135051.22;135446.99;270498.20999999996
968;390832.62752;505.0127999999677;301;722.4;505.68;135190.88;135446.99;270637.87
969;391198.72466;504.66989999986254;301;722.4;505.68;135330.54;135446.99;270777.53
970;391564.8218;504.326999999932;301;722.4;505.68;135470.19999999998;135446.99;270917.18999999994
971;391930.91894;503.9841000001179;300;720.0;504.0;135609.86;134997.0;270606.86
972;392297.01608000003;503.64120000001276;300;720.0;504.0;135749.52;134997.0;270746.52
973;392663.11322;503.29830000014044;300;720.0;504.0;135889.18;134997.0;270886.18
974;393029.21036;502.9553999999771;300;720.0;504.0;136028.84;134997.0;271025.83999999997
975;393395.3075;502.61249999993015;300;720.0;504.0;136168.5;134997.0;271165.5
976;393761.40464;502.26960000005784;299;717.6;502.32;136308.16;134547.01;270855.17000000004
977;394127.50178;501.9267000000109;299;717.6;502.32;136447.82;134547.01;270994.83
