date_heure;Puissance Consume (kW);col 1 ;Vitesse du Vent (ms);col 2 ;power_kW_calculated Eolienne2;irradiance direct;irradiance difuse;irradiance total ;Puissance PV kW
16/10/2019 15:00;36;3685;3,685;14795;14,795;0,735;0,091;0,826;0,14868
16/10/2019 16:00;36;4109;4,109;17872;17,872;0,595;0,08;0,675;0,1215
16/10/2019 17:00;36;4453;4,453;20624;20,624;0,379;0,07;0,449;0,08082
16/10/2019 18:00;35;4557;4,557;21456;21,456;0,143;0,048;0,191;0,03438
16/10/2019 19:00;40;4237;4,237;18896;18,896;0,002;0,002;0,004;0,00072
16/10/2019 20:00;47;3677;3,677;14739;14,739;0;0;0;0
16/10/2019 21:00;50;3106;3,106;10742;10,742;0;0;0;0
16/10/2019 22:00;47;3183;3,183;11281;11,281;0;0;0;0
16/10/2019 23:00;40;3328;3,328;12296;12,296;0;0;0;0
17/10/2019 00:00;35;3431;3,431;13017;13,017;0;0;0;0
17/10/2019 01:00;28;3486;3,486;13402;13,402;0;0;0;0
17/10/2019 02:00;30;3523;3,523;13661;13,661;0;0;0;0
17/10/2019 03:00;30;3497;3,497;13479;13,479;0;0;0;0
17/10/2019 04:00;30;3410;3,41;12870;12,87;0;0;0;0
17/10/2019 05:00;30;3354;3,354;12478;12,478;0;0;0;0
17/10/2019 06:00;30;3342;3,342;12394;12,394;0;0;0;0
17/10/2019 07:00;33;3355;3,355;12485;12,485;0;0;0;0
17/10/2019 08:00;35;3519;3,519;13633;13,633;0,01;0,013;0,023;0,00414
17/10/2019 09:00;40;3723;3,723;15061;15,061;0,104;0,076;0,18;0,0324
17/10/2019 10:00;45;4208;4,208;18664;18,664;0,313;0,107;0,42;0,0756
17/10/2019 11:00;50;5031;5,031;25279;25,279;0,547;0,11;0,657;0,11826
17/10/2019 12:00;45;5326;5,326;27934;27,934;0,726;0,107;0,833;0,14994
17/10/2019 13:00;40;5256;5,256;27304;27,304;0,805;0,108;0,913;0,16434
17/10/2019 14:00;35;5284;5,284;27556;27,556;0,769;0,113;0,882;0,15876
17/10/2019 15:00;36;5388;5,388;28492;28,492;0,633;0,121;0,754;0,13572
17/10/2019 16:00;36;5431;5,431;28879;28,879;0,37;0,139;0,509;0,09162
17/10/2019 17:00;36;5355;5,355;28195;28,195;0,074;0,119;0,193;0,03474
17/10/2019 18:00;35;5286;5,286;27574;27,574;0,014;0,044;0,058;0,01044
17/10/2019 19:00;40;4954;4,954;24632;24,632;0;0,001;0,001;0,00018
17/10/2019 20:00;47;4666;4,666;22328;22,328;0;0;0;0
17/10/2019 21:00;50;4331;4,331;19648;19,648;0;0;0;0
17/10/2019 22:00;47;3974;3,974;16818;16,818;0;0;0;0
17/10/2019 23:00;40;3618;3,618;14326;14,326;0;0;0;0
18/10/2019 00:00;35;3433;3,433;13031;13,031;0;0;0;0
18/10/2019 01:00;28;3151;3,151;11057;11,057;0;0;0;0
18/10/2019 02:00;30;3174;3,174;11218;11,218;0;0;0;0
18/10/2019 03:00;30;3237;3,237;11659;11,659;0;0;0;0
18/10/2019 04:00;30;3346;3,346;12422;12,422;0;0;0;0
18/10/2019 05:00;30;3454;3,454;13178;13,178;0;0;0;0
18/10/2019 06:00;30;3520;3,52;13640;13,64;0;0;0;0
18/10/2019 07:00;33;3567;3,567;13969;13,969;0;0;0;0
18/10/2019 08:00;35;3615;3,615;14305;14,305;0,001;0,007;0,008;0,00144
18/10/2019 09:00;40;3382;3,382;12674;12,674;0,023;0,074;0,097;0,01746
18/10/2019 10:00;45;2865;2,865;9325;9,325;0,131;0,154;0,285;0,0513
18/10/2019 11:00;50;2541;2,541;7705;7,705;0,046;0,173;0,219;0,03942
18/10/2019 12:00;45;2169;2,169;5845;5,845;0,113;0,23;0,343;0,06174
18/10/2019 13:00;40;2462;2,462;7310;7,31;0,565;0,183;0,748;0,13464
18/10/2019 14:00;35;2822;2,822;9110;9,11;0,71;0,138;0,848;0,15264
18/10/2019 15:00;36;3288;3,288;12016;12,016;0,601;0,138;0,739;0,13302
18/10/2019 16:00;36;3778;3,778;15446;15,446;0,314;0,162;0,476;0,08568
18/10/2019 17:00;36;4117;4,117;17936;17,936;0,032;0,111;0,143;0,02574
18/10/2019 18:00;35;4487;4,487;20896;20,896;0,003;0,028;0,031;0,00558
18/10/2019 19:00;40;4642;4,642;22136;22,136;0;0,001;0,001;0,00018
18/10/2019 20:00;47;4238;4,238;18904;18,904;0;0;0;0
18/10/2019 21:00;50;4011;4,011;17088;17,088;0;0;0;0
18/10/2019 22:00;47;4028;4,028;17224;17,224;0;0;0;0
18/10/2019 23:00;40;4134;4,134;18072;18,072;0;0;0;0
19/10/2019 00:00;35;4231;4,231;18848;18,848;0;0;0;0
19/10/2019 01:00;28;4262;4,262;19096;19,096;0;0;0;0
19/10/2019 02:00;30;4332;4,332;19656;19,656;0;0;0;0
19/10/2019 03:00;30;4351;4,351;19808;19,808;0;0;0;0
19/10/2019 04:00;30;4431;4,431;20448;20,448;0;0;0;0
19/10/2019 05:00;30;4809;4,809;23472;23,472;0;0;0;0
19/10/2019 06:00;30;5325;5,325;27925;27,925;0;0;0;0
19/10/2019 07:00;33;5549;5,549;29941;29,941;0;0;0;0
19/10/2019 08:00;35;5542;5,542;29878;29,878;0,012;0,011;0,023;0,00414
19/10/2019 09:00;40;5316;5,316;27844;27,844;0,14;0,066;0,206;0,03708
19/10/2019 10:00;45;5660;5,66;30940;30,94;0,394;0,083;0,477;0,08586
19/10/2019 11:00;50;6500;6,5;41500;41,5;0,582;0,096;0,678;0,12204
19/10/2019 12:00;45;7166;7,166;51324;51,324;0,704;0,106;0,81;0,1458
19/10/2019 13:00;40;7849;7,849;60886;60,886;0,762;0,111;0,873;0,15714
19/10/2019 14:00;35;8410;8,41;69970;69,97;0,742;0,112;0,854;0,15372
19/10/2019 15:00;36;8760;8,76;75920;75,92;0,661;0,107;0,768;0,13824
19/10/2019 16:00;36;8876;8,876;77892;77,892;0,501;0,1;0,601;0,10818
19/10/2019 17:00;36;8682;8,682;74594;74,594;0,284;0,089;0,373;0,06714
19/10/2019 18:00;35;8219;8,219;66723;66,723;0,087;0,05;0,137;0,02466
19/10/2019 19:00;40;8050;8,05;63850;63,85;0;0,001;0,001;0,00018
19/10/2019 20:00;47;7817;7,817;60438;60,438;0;0;0;0
19/10/2019 21:00;50;7633;7,633;57862;57,862;0;0;0;0
19/10/2019 22:00;47;7591;7,591;57274;57,274;0;0;0;0
19/10/2019 23:00;40;7445;7,445;55230;55,23;0;0;0;0
20/10/2019 00:00;35;7349;7,349;53886;53,886;0;0;0;0
20/10/2019 01:00;28;7366;7,366;54124;54,124;0;0;0;0
20/10/2019 02:00;30;7370;7,37;54180;54,18;0;0;0;0
20/10/2019 03:00;30;7346;7,346;53844;53,844;0;0;0;0
20/10/2019 04:00;30;7337;7,337;53718;53,718;0;0;0;0
20/10/2019 05:00;30;7434;7,434;55076;55,076;0;0;0;0
20/10/2019 06:00;30;7545;7,545;56630;56,63;0;0;0;0
20/10/2019 07:00;33;7792;7,792;60088;60,088;0;0;0;0
20/10/2019 08:00;35;8171;8,171;65907;65,907;0;0,005;0,005;0,0009
20/10/2019 09:00;40;8425;8,425;70225;70,225;0,003;0,041;0,044;0,00792
20/10/2019 10:00;45;8584;8,584;72928;72,928;0,019;0,115;0,134;0,02412
20/10/2019 11:00;50;8499;8,499;71483;71,483;0,077;0,198;0,275;0,0495
20/10/2019 12:00;45;8446;8,446;70582;70,582;0,162;0,242;0,404;0,07272
20/10/2019 13:00;40;8568;8,568;72656;72,656;0,209;0,257;0,466;0,08388
20/10/2019 14:00;35;8687;8,687;74679;74,679;0,2;0,254;0,454;0,08172
20/10/2019 15:00;36;8452;8,452;70684;70,684;0,141;0,23;0,371;0,06678
20/10/2019 16:00;36;7884;7,884;61376;61,376;0,11;0,187;0,297;0,05346
20/10/2019 17:00;36;7449;7,449;55286;55,286;0,072;0,128;0,2;0,036
20/10/2019 18:00;35;7009;7,009;49126;49,126;0,016;0,043;0,059;0,01062
20/10/2019 19:00;40;6066;6,066;34990;34,99;0;0,001;0,001;0,00018
20/10/2019 20:00;47;5616;5,616;30544;30,544;0;0;0;0
20/10/2019 21:00;50;5305;5,305;27745;27,745;0;0;0;0
20/10/2019 22:00;47;4953;4,953;24624;24,624;0;0;0;0
20/10/2019 23:00;40;4832;4,832;23656;23,656;0;0;0;0
21/10/2019 00:00;35;4918;4,918;24344;24,344;0;0;0;0
21/10/2019 01:00;28;5295;5,295;27655;27,655;0;0;0;0
21/10/2019 02:00;30;5539;5,539;29851;29,851;0;0;0;0
21/10/2019 03:00;30;5541;5,541;29869;29,869;0;0;0;0
21/10/2019 04:00;30;5450;5,45;29050;29,05;0;0;0;0
21/10/2019 05:00;30;5199;5,199;26791;26,791;0;0;0;0
21/10/2019 06:00;30;4991;4,991;24928;24,928;0;0;0;0
21/10/2019 07:00;33;4759;4,759;23072;23,072;0;0;0;0
21/10/2019 08:00;35;4299;4,299;19392;19,392;0;0,005;0,005;0,0009
21/10/2019 09:00;40;3783;3,783;15481;15,481;0,009;0,059;0,068;0,01224
21/10/2019 10:00;45;3483;3,483;13381;13,381;0,036;0,14;0,176;0,03168
21/10/2019 11:00;50;2777;2,777;8885;8,885;0,019;0,148;0,167;0,03006
21/10/2019 12:00;45;2504;2,504;7520;7,52;0,029;0,189;0,218;0,03924
21/10/2019 13:00;40;3060;3,06;10420;10,42;0,164;0,268;0,432;0,07776
21/10/2019 14:00;35;3958;3,958;16706;16,706;0,29;0,253;0,543;0,09774
21/10/2019 15:00;36;4462;4,462;20696;20,696;0,119;0,239;0,358;0,06444
21/10/2019 16:00;36;4790;4,79;23320;23,32;0,008;0,106;0,114;0,02052
21/10/2019 17:00;36;5054;5,054;25486;25,486;0,002;0,041;0,043;0,00774
21/10/2019 18:00;35;5083;5,083;25747;25,747;0,002;0,024;0,026;0,00468
21/10/2019 19:00;40;5244;5,244;27196;27,196;0;0;0;0
21/10/2019 20:00;47;5046;5,046;25414;25,414;0;0;0;0
21/10/2019 21:00;50;4592;4,592;21736;21,736;0;0;0;0
21/10/2019 22:00;47;3969;3,969;16783;16,783;0;0;0;0
21/10/2019 23:00;40;3460;3,46;13220;13,22;0;0;0;0
22/10/2019 00:00;35;3513;3,513;13591;13,591;0;0;0;0
22/10/2019 01:00;28;3303;3,303;12121;12,121;0;0;0;0
22/10/2019 02:00;30;2867;2,867;9335;9,335;0;0;0;0
22/10/2019 03:00;30;3838;3,838;15866;15,866;0;0;0;0
22/10/2019 04:00;30;4153;4,153;18224;18,224;0;0;0;0
22/10/2019 05:00;30;4244;4,244;18952;18,952;0;0;0;0
22/10/2019 06:00;30;4650;4,65;22200;22,2;0;0;0;0
22/10/2019 07:00;33;5164;5,164;26476;26,476;0;0;0;0
22/10/2019 08:00;35;5401;5,401;28609;28,609;0;0,002;0,002;0,00036
22/10/2019 09:00;40;5330;5,33;27970;27,97;0,001;0,024;0,025;0,0045
22/10/2019 10:00;45;5529;5,529;29761;29,761;0,002;0,061;0,063;0,01134
22/10/2019 11:00;50;5510;5,51;29590;29,59;0,002;0,07;0,072;0,01296
22/10/2019 12:00;45;5245;5,245;27205;27,205;0,002;0,074;0,076;0,01368
22/10/2019 13:00;40;5093;5,093;25837;25,837;0,001;0,07;0,071;0,01278
22/10/2019 14:00;35;5481;5,481;29329;29,329;0,002;0,076;0,078;0,01404
22/10/2019 15:00;36;6378;6,378;39670;39,67;0,002;0,071;0,073;0,01314
22/10/2019 16:00;36;7117;7,117;50638;50,638;0,001;0,057;0,058;0,01044
22/10/2019 17:00;36;7420;7,42;54880;54,88;0,001;0,034;0,035;0,0063
22/10/2019 18:00;35;7846;7,846;60844;60,844;0;0,01;0,01;0,0018
22/10/2019 19:00;40;8397;8,397;69749;69,749;0;0;0;0
22/10/2019 20:00;47;8674;8,674;74458;74,458;0;0;0;0
22/10/2019 21:00;50;8606;8,606;73302;73,302;0;0;0;0
22/10/2019 22:00;47;7611;7,611;57554;57,554;0;0;0;0
22/10/2019 23:00;40;7263;7,263;52682;52,682;0;0;0;0
23/10/2019 00:00;35;7584;7,584;57176;57,176;0;0;0;0
23/10/2019 01:00;28;8167;8,167;65839;65,839;0;0;0;0
23/10/2019 02:00;30;8896;8,896;78232;78,232;0;0;0;0
23/10/2019 03:00;30;9950;9,95;99000;99;0;0;0;0
23/10/2019 04:00;30;10876;10,876;100000;100;0;0;0;0
23/10/2019 05:00;30;11118;11,118;100000;100;0;0;0;0
23/10/2019 06:00;30;10961;10,961;100000;100;0;0;0;0
23/10/2019 07:00;33;11206;11,206;100000;100;0;0;0;0
23/10/2019 08:00;35;11172;11,172;100000;100;0;0,002;0,002;0,00036
23/10/2019 09:00;40;10634;10,634;100000;100;0,002;0,03;0,032;0,00576
23/10/2019 10:00;45;9671;9,671;93420;93,42;0,002;0,053;0,055;0,0099
23/10/2019 11:00;50;8906;8,906;78402;78,402;0,002;0,054;0,056;0,01008
23/10/2019 12:00;45;8068;8,068;64156;64,156;0,007;0,112;0,119;0,02142
23/10/2019 13:00;40;7787;7,787;60018;60,018;0,089;0,243;0,332;0,05976
23/10/2019 14:00;35;7930;7,93;62020;62,02;0,456;0,205;0,661;0,11898
23/10/2019 15:00;36;8036;8,036;63612;63,612;0,55;0,15;0,7;0,126
23/10/2019 16:00;36;7872;7,872;61208;61,208;0,428;0,129;0,557;0,10026
23/10/2019 17:00;36;7656;7,656;58184;58,184;0,236;0,105;0,341;0,06138
23/10/2019 18:00;35;7541;7,541;56574;56,574;0,065;0,046;0,111;0,01998
23/10/2019 19:00;40;7249;7,249;52486;52,486;0;0;0;0
23/10/2019 20:00;47;6922;6,922;47830;47,83;0;0;0;0
23/10/2019 21:00;50;6754;6,754;45310;45,31;0;0;0;0
23/10/2019 22:00;47;6526;6,526;41890;41,89;0;0;0;0
23/10/2019 23:00;40;6141;6,141;36115;36,115;0;0;0;0
24/10/2019 00:00;35;5312;5,312;27808;27,808;0;0;0;0
24/10/2019 01:00;28;4764;4,764;23112;23,112;0;0;0;0
24/10/2019 02:00;30;4539;4,539;21312;21,312;0;0;0;0
24/10/2019 03:00;30;4359;4,359;19872;19,872;0;0;0;0
24/10/2019 04:00;30;4397;4,397;20176;20,176;0;0;0;0
24/10/2019 05:00;30;4316;4,316;19528;19,528;0;0;0;0
24/10/2019 06:00;30;4043;4,043;17344;17,344;0;0;0;0
24/10/2019 07:00;33;3812;3,812;15684;15,684;0;0;0;0
24/10/2019 08:00;35;3740;3,74;15180;15,18;0,007;0,007;0,014;0,00252
24/10/2019 09:00;40;3642;3,642;14494;14,494;0,144;0,059;0,203;0,03654
24/10/2019 10:00;45;3389;3,389;12723;12,723;0,367;0,084;0,451;0,08118
24/10/2019 11:00;50;3806;3,806;15642;15,642;0,569;0,097;0,666;0,11988
24/10/2019 12:00;45;4513;4,513;21104;21,104;0,639;0,118;0,757;0,13626
24/10/2019 13:00;40;5035;5,035;25315;25,315;0,686;0,127;0,813;0,14634
24/10/2019 14:00;35;5372;5,372;28348;28,348;0,63;0,136;0,766;0,13788
24/10/2019 15:00;36;5492;5,492;29428;29,428;0,584;0,125;0,709;0,12762
24/10/2019 16:00;36;5517;5,517;29653;29,653;0,353;0,131;0,484;0,08712
24/10/2019 17:00;36;5242;5,242;27178;27,178;0,133;0,109;0,242;0,04356
24/10/2019 18:00;35;5067;5,067;25603;25,603;0,013;0,032;0,045;0,0081
24/10/2019 19:00;40;5520;5,52;29680;29,68;0;0;0;0
24/10/2019 20:00;47;6186;6,186;36790;36,79;0;0;0;0
24/10/2019 21:00;50;6551;6,551;42265;42,265;0;0;0;0
24/10/2019 22:00;47;6897;6,897;47455;47,455;0;0;0;0
24/10/2019 23:00;40;7220;7,22;52080;52,08;0;0;0;0
25/10/2019 00:00;35;7525;7,525;56350;56,35;0;0;0;0
25/10/2019 01:00;28;8020;8,02;63340;63,34;0;0;0;0
25/10/2019 02:00;30;8182;8,182;66094;66,094;0;0;0;0
25/10/2019 03:00;30;8394;8,394;69698;69,698;0;0;0;0
25/10/2019 04:00;30;8574;8,574;72758;72,758;0;0;0;0
25/10/2019 05:00;30;8655;8,655;74135;74,135;0;0;0;0
25/10/2019 06:00;30;8571;8,571;72707;72,707;0;0;0;0
25/10/2019 07:00;33;8439;8,439;70463;70,463;0;0;0;0
25/10/2019 08:00;35;8280;8,28;67760;67,76;0,006;0,006;0,012;0,00216
25/10/2019 09:00;40;7890;7,89;61460;61,46;0,132;0,056;0,188;0,03384
25/10/2019 10:00;45;7870;7,87;61180;61,18;0,4;0,072;0,472;0,08496
25/10/2019 11:00;50;8246;8,246;67182;67,182;0,643;0,074;0,717;0,12906
25/10/2019 12:00;45;7897;7,897;61558;61,558;0,791;0,079;0,87;0,1566
25/10/2019 13:00;40;7460;7,46;55440;55,44;0,858;0,082;0,94;0,1692
25/10/2019 14:00;35;7069;7,069;49966;49,966;0,846;0,082;0,928;0,16704
25/10/2019 15:00;36;6654;6,654;43810;43,81;0,756;0,079;0,835;0,1503
25/10/2019 16:00;36;6158;6,158;36370;36,37;0,596;0,072;0,668;0,12024
25/10/2019 17:00;36;5407;5,407;28663;28,663;0,379;0,062;0,441;0,07938
25/10/2019 18:00;35;5083;5,083;25747;25,747;0,134;0,032;0,166;0,02988
25/10/2019 19:00;40;5263;5,263;27367;27,367;0;0;0;0
25/10/2019 20:00;47;5308;5,308;27772;27,772;0;0;0;0
25/10/2019 21:00;50;5173;5,173;26557;26,557;0;0;0;0
25/10/2019 22:00;47;4717;4,717;22736;22,736;0;0;0;0
25/10/2019 23:00;40;4172;4,172;18376;18,376;0;0;0;0
26/10/2019 00:00;35;3558;3,558;13906;13,906;0;0;0;0
26/10/2019 01:00;28;3253;3,253;11771;11,771;0;0;0;0
26/10/2019 02:00;30;3311;3,311;12177;12,177;0;0;0;0
26/10/2019 03:00;30;3512;3,512;13584;13,584;0;0;0;0
26/10/2019 04:00;30;3684;3,684;14788;14,788;0;0;0;0
26/10/2019 05:00;30;3730;3,73;15110;15,11;0;0;0;0
26/10/2019 06:00;30;3727;3,727;15089;15,089;0;0;0;0
26/10/2019 07:00;33;3733;3,733;15131;15,131;0;0;0;0
26/10/2019 08:00;35;3774;3,774;15418;15,418;0,006;0,005;0,011;0,00198
26/10/2019 09:00;40;3703;3,703;14921;14,921;0,151;0,052;0,203;0,03654
26/10/2019 10:00;45;3536;3,536;13752;13,752;0,398;0,072;0,47;0,0846
26/10/2019 11:00;50;4004;4,004;17032;17,032;0,606;0,082;0,688;0,12384
26/10/2019 12:00;45;4649;4,649;22192;22,192;0,747;0,088;0,835;0,1503
26/10/2019 13:00;40;4960;4,96;24680;24,68;0,812;0,092;0,904;0,16272
26/10/2019 14:00;35;5154;5,154;26386;26,386;0,793;0,093;0,886;0,15948
26/10/2019 15:00;36;5399;5,399;28591;28,591;0,699;0,091;0,79;0,1422
26/10/2019 16:00;36;5671;5,671;31039;31,039;0,534;0,085;0,619;0,11142
26/10/2019 17:00;36;5729;5,729;31561;31,561;0,316;0,073;0,389;0,07002
26/10/2019 18:00;35;5471;5,471;29239;29,239;0,092;0,035;0,127;0,02286
26/10/2019 19:00;40;5234;5,234;27106;27,106;0;0;0;0
26/10/2019 20:00;47;4880;4,88;24040;24,04;0;0;0;0
26/10/2019 21:00;50;4600;4,6;21800;21,8;0;0;0;0
26/10/2019 22:00;47;4410;4,41;20280;20,28;0;0;0;0
26/10/2019 23:00;40;4395;4,395;20160;20,16;0;0;0;0
27/10/2019 00:00;35;4462;4,462;20696;20,696;0;0;0;0
27/10/2019 01:00;28;4461;4,461;20688;20,688;0;0;0;0
27/10/2019 02:00;30;4482;4,482;20856;20,856;0;0;0;0
27/10/2019 02:00;30;4570;4,57;21560;21,56;0;0;0;0
27/10/2019 03:00;30;4652;4,652;22216;22,216;0;0;0;0
27/10/2019 04:00;30;4644;4,644;22152;22,152;0;0;0;0
27/10/2019 05:00;30;4662;4,662;22296;22,296;0;0;0;0
27/10/2019 06:00;33;4654;4,654;22232;22,232;0;0;0;0
27/10/2019 07:00;35;4646;4,646;22168;22,168;0,005;0,005;0,01;0,0018
27/10/2019 08:00;40;4575;4,575;21600;21,6;0,129;0,055;0,184;0,03312
27/10/2019 09:00;45;4504;4,504;21032;21,032;0,363;0,078;0,441;0,07938
27/10/2019 10:00;50;4889;4,889;24112;24,112;0,593;0,084;0,677;0,12186
27/10/2019 11:00;45;5083;5,083;25747;25,747;0,749;0,087;0,836;0,15048
27/10/2019 12:00;40;5169;5,169;26521;26,521;0,815;0,091;0,906;0,16308
27/10/2019 13:00;35;5172;5,172;26548;26,548;0,797;0,092;0,889;0,16002
27/10/2019 14:00;36;5112;5,112;26008;26,008;0,701;0,09;0,791;0,14238
27/10/2019 15:00;36;5078;5,078;25702;25,702;0,516;0,088;0,604;0,10872
27/10/2019 16:00;36;5205;5,205;26845;26,845;0,285;0,078;0,363;0,06534
27/10/2019 17:00;35;5156;5,156;26404;26,404;0,067;0,035;0,102;0,01836
27/10/2019 18:00;40;4941;4,941;24528;24,528;0;0;0;0
27/10/2019 19:00;47;4608;4,608;21864;21,864;0;0;0;0
27/10/2019 20:00;50;4345;4,345;19760;19,76;0;0;0;0
27/10/2019 21:00;47;4217;4,217;18736;18,736;0;0;0;0
27/10/2019 22:00;40;4124;4,124;17992;17,992;0;0;0;0
27/10/2019 23:00;35;4077;4,077;17616;17,616;0;0;0;0
28/10/2019 00:00;28;4072;4,072;17576;17,576;0;0;0;0
28/10/2019 01:00;30;4051;4,051;17408;17,408;0;0;0;0
28/10/2019 02:00;30;4000;4;17000;17;0;0;0;0
28/10/2019 03:00;30;3913;3,913;16391;16,391;0;0;0;0
28/10/2019 04:00;30;3787;3,787;15509;15,509;0;0;0;0
28/10/2019 05:00;30;3613;3,613;14291;14,291;0;0;0;0
28/10/2019 06:00;33;3432;3,432;13024;13,024;0;0;0;0
28/10/2019 07:00;35;3272;3,272;11904;11,904;0,001;0,003;0,004;0,00072
28/10/2019 08:00;40;3149;3,149;11043;11,043;0,023;0,06;0,083;0,01494
28/10/2019 09:00;45;2970;2,97;9850;9,85;0,098;0,133;0,231;0,04158
28/10/2019 10:00;50;2736;2,736;8680;8,68;0,243;0,175;0,418;0,07524
28/10/2019 11:00;45;2454;2,454;7270;7,27;0,385;0,189;0,574;0,10332
28/10/2019 12:00;40;2400;2,4;7000;7;0,449;0,197;0,646;0,11628
28/10/2019 13:00;35;2746;2,746;8730;8,73;0,268;0,228;0,496;0,08928
28/10/2019 14:00;36;3024;3,024;10168;10,168;0,101;0,209;0,31;0,0558
28/10/2019 15:00;36;3338;3,338;12366;12,366;0,036;0,148;0,184;0,03312
28/10/2019 16:00;36;3569;3,569;13983;13,983;0,008;0,067;0,075;0,0135
28/10/2019 17:00;35;3415;3,415;12905;12,905;0,001;0,014;0,015;0,0027
28/10/2019 18:00;40;2993;2,993;9965;9,965;0;0;0;0
28/10/2019 19:00;47;2609;2,609;8045;8,045;0;0;0;0
28/10/2019 20:00;50;2611;2,611;8055;8,055;0;0;0;0
28/10/2019 21:00;47;2774;2,774;8870;8,87;0;0;0;0
28/10/2019 22:00;40;2791;2,791;8955;8,955;0;0;0;0
28/10/2019 23:00;35;2726;2,726;8630;8,63;0;0;0;0
29/10/2019 00:00;28;2768;2,768;8840;8,84;0;0;0;0
29/10/2019 01:00;30;2932;2,932;9660;9,66;0;0;0;0
29/10/2019 02:00;30;3023;3,023;10161;10,161;0;0;0;0
29/10/2019 03:00;30;3007;3,007;10049;10,049;0;0;0;0
29/10/2019 04:00;30;2955;2,955;9775;9,775;0;0;0;0
29/10/2019 05:00;30;2948;2,948;9740;9,74;0;0;0;0
29/10/2019 06:00;33;3014;3,014;10098;10,098;0;0;0;0
29/10/2019 07:00;35;3232;3,232;11624;11,624;0,001;0,003;0,004;0,00072
29/10/2019 08:00;40;3572;3,572;14004;14,004;0,043;0,06;0,103;0,01854
29/10/2019 09:00;45;3489;3,489;13423;13,423;0,192;0,117;0,309;0,05562
29/10/2019 10:00;50;3454;3,454;13178;13,178;0,35;0,145;0,495;0,0891
29/10/2019 11:00;45;3346;3,346;12422;12,422;0,435;0,167;0,602;0,10836
29/10/2019 12:00;40;3144;3,144;11008;11,008;0,425;0,189;0,614;0,11052
29/10/2019 13:00;35;2877;2,877;9385;9,385;0,361;0,199;0,56;0,1008
29/10/2019 14:00;36;2541;2,541;7705;7,705;0,274;0,19;0,464;0,08352
29/10/2019 15:00;36;2321;2,321;6605;6,605;0,176;0,159;0,335;0,0603
29/10/2019 16:00;36;2756;2,756;8780;8,78;0,082;0,104;0,186;0,03348
29/10/2019 17:00;35;3065;3,065;10455;10,455;0,021;0,032;0,053;0,00954
29/10/2019 18:00;40;2973;2,973;9865;9,865;0;0;0;0
29/10/2019 19:00;47;3309;3,309;12163;12,163;0;0;0;0
29/10/2019 20:00;50;3864;3,864;16048;16,048;0;0;0;0
29/10/2019 21:00;47;4313;4,313;19504;19,504;0;0;0;0
29/10/2019 22:00;40;4733;4,733;22864;22,864;0;0;0;0
29/10/2019 23:00;35;5029;5,029;25261;25,261;0;0;0;0
30/10/2019 00:00;28;5192;5,192;26728;26,728;0;0;0;0
30/10/2019 01:00;30;5184;5,184;26656;26,656;0;0;0;0
30/10/2019 02:00;30;4963;4,963;24704;24,704;0;0;0;0
30/10/2019 03:00;30;4962;4,962;24696;24,696;0;0;0;0
30/10/2019 04:00;30;5164;5,164;26476;26,476;0;0;0;0
30/10/2019 05:00;30;5265;5,265;27385;27,385;0;0;0;0
30/10/2019 06:00;33;5160;5,16;26440;26,44;0;0;0;0
30/10/2019 07:00;35;4990;4,99;24920;24,92;0,002;0,003;0,005;0,0009
30/10/2019 08:00;40;4732;4,732;22856;22,856;0,111;0,053;0,164;0,02952
30/10/2019 09:00;45;4214;4,214;18712;18,712;0,322;0,083;0,405;0,0729
30/10/2019 10:00;50;4012;4,012;17096;17,096;0,526;0,095;0,621;0,11178
30/10/2019 11:00;45;3572;3,572;14004;14,004;0,701;0,095;0,796;0,14328
30/10/2019 12:00;40;3145;3,145;11015;11,015;0,766;0,099;0,865;0,1557
30/10/2019 13:00;35;2817;2,817;9085;9,085;0,69;0,113;0,803;0,14454
30/10/2019 14:00;36;2861;2,861;9305;9,305;0,471;0,135;0,606;0,10908
30/10/2019 15:00;36;3008;3,008;10056;10,056;0,347;0,12;0,467;0,08406
30/10/2019 16:00;36;3200;3,2;11400;11,4;0,206;0,088;0,294;0,05292
30/10/2019 17:00;35;3375;3,375;12625;12,625;0,041;0,03;0,071;0,01278
30/10/2019 18:00;40;3102;3,102;10714;10,714;0;0;0;0
30/10/2019 19:00;47;2946;2,946;9730;9,73;0;0;0;0
30/10/2019 20:00;50;3476;3,476;13332;13,332;0;0;0;0
30/10/2019 21:00;47;3893;3,893;16251;16,251;0;0;0;0
30/10/2019 22:00;40;3963;3,963;16741;16,741;0;0;0;0
30/10/2019 23:00;35;3769;3,769;15383;15,383;0;0;0;0
31/10/2019 00:00;28;3690;3,69;14830;14,83;0;0;0;0
31/10/2019 01:00;30;3823;3,823;15761;15,761;0;0;0;0
31/10/2019 02:00;30;4265;4,265;19120;19,12;0;0;0;0
31/10/2019 03:00;30;4910;4,91;24280;24,28;0;0;0;0
31/10/2019 04:00;30;5063;5,063;25567;25,567;0;0;0;0
31/10/2019 05:00;30;4910;4,91;24280;24,28;0;0;0;0
31/10/2019 06:00;33;4895;4,895;24160;24,16;0;0;0;0
31/10/2019 07:00;35;5099;5,099;25891;25,891;0,001;0,002;0,003;0,00054
31/10/2019 08:00;40;5380;5,38;28420;28,42;0,044;0,055;0,099;0,01782
31/10/2019 09:00;45;5790;5,79;32110;32,11;0,192;0,108;0,3;0,054
