"local_time";"wind_electricity_kW";"wind_speed_m_s";"solar_electricity_kW";"solar_electricity_W";"consommation_kW";"solar_1136_panneaux_kWh";"bilan_horaire_kWh";"energie_stockee_batteries_kWh";"etat_batterie_pct";"energie_non_servie_kWh";"energie_ecretee_kWh"
"10/01/2019 20:00";"52.787";"8378";"0";"0";"47";"0";"5.787";"2263.68";"90";"0";"5.787"
"10/01/2019 21:00";"52.535";"8355";"0";"0";"40";"0";"12.535";"2263.68";"90";"0";"12.535"
"10/01/2019 22:00";"50.726";"8228";"0";"0";"35";"0";"15.726";"2263.68";"90";"0";"15.726"
"10/01/2019 23:00";"51.179";"8255";"0";"0";"28";"0";"23.179";"2263.68";"90";"0";"23.179"
"11/01/2019 00:00";"50.918";"8236";"0";"0";"30";"0";"20.918";"2263.68";"90";"0";"20.918"
"11/01/2019 01:00";"50.657";"8223";"0";"0";"30";"0";"20.657";"2263.68";"90";"0";"20.657"
"11/01/2019 02:00";"49.007";"8096";"0";"0";"30";"0";"19.007";"2263.68";"90";"0";"19.007"
"11/01/2019 03:00";"49.691";"8146";"0";"0";"30";"0";"19.691";"2263.68";"90";"0";"19.691"
"11/01/2019 04:00";"50.217";"8191";"0";"0";"30";"0";"20.217";"2263.68";"90";"0";"20.217"
"11/01/2019 05:00";"51.306";"8267";"0";"0";"33";"0";"18.306";"2263.68";"90";"0";"18.306"
"11/01/2019 06:00";"51.853";"8305";"0";"0";"35";"0";"16.853";"2263.68";"90";"0";"16.853"
"11/01/2019 07:00";"52.667";"8370";"0";"0";"40";"0";"12.667";"2263.68";"90";"0";"12.667"
"11/01/2019 08:00";"52.262";"8335";"3.275";"58";"45";"12.828966";"20.090966";"2263.68";"90";"0";"20.090966"
"11/01/2019 09:00";"55.242";"8555";"19.339";"338";"50";"75.755531";"80.997531";"2263.68";"90";"0";"80.997531"
"11/01/2019 10:00";"58.298";"8790";"29.179";"508";"45";"114.301186";"127.599186";"2263.68";"90";"0";"127.599186"
"11/01/2019 11:00";"60.64";"8970";"34.901";"607";"40";"136.715641";"157.355641";"2263.68";"90";"0";"157.355641"
"11/01/2019 12:00";"64.619";"9287";"37.308";"648";"35";"146.144441";"175.763441";"2263.68";"90";"0";"175.763441"
"11/01/2019 13:00";"66.57";"9439";"36.285";"631";"36";"142.137103";"172.707103";"2263.68";"90";"0";"172.707103"
"11/01/2019 14:00";"66.816";"9468";"32.091";"558";"36";"125.708193";"156.524193";"2263.68";"90";"0";"156.524193"
"11/01/2019 15:00";"64.408";"9263";"24.151";"421";"36";"94.605297";"123.013297";"2263.68";"90";"0";"123.013297"
"11/01/2019 16:00";"60.117";"8920";"11.602";"203";"35";"45.447834";"70.564834";"2263.68";"90";"0";"70.564834"
"11/01/2019 17:00";"57.76";"8740";"0";"0";"40";"0";"17.76";"2263.68";"90";"0";"17.76"
"11/01/2019 18:00";"57.461";"8726";"0";"0";"47";"0";"10.461";"2263.68";"90";"0";"10.461"
"11/01/2019 19:00";"58.036";"8767";"0";"0";"50";"0";"8.036";"2263.68";"90";"0";"8.036"
"11/01/2019 20:00";"57.751";"8739";"0";"0";"47";"0";"10.751";"2263.68";"90";"0";"10.751"
"11/01/2019 21:00";"56.191";"8631";"0";"0";"40";"0";"16.191";"2263.68";"90";"0";"16.191"
"11/01/2019 22:00";"52.545";"8361";"0";"0";"35";"0";"17.545";"2263.68";"90";"0";"17.545"
"11/01/2019 23:00";"50.317";"8198";"0";"0";"28";"0";"22.317";"2263.68";"90";"0";"22.317"
"12/01/2019 00:00";"49.622";"8144";"0";"0";"30";"0";"19.622";"2263.68";"90";"0";"19.622"
"12/01/2019 01:00";"47.871";"8017";"0";"0";"30";"0";"17.871";"2263.68";"90";"0";"17.871"
"12/01/2019 02:00";"46.713";"7936";"0";"0";"30";"0";"16.713";"2263.68";"90";"0";"16.713"
"12/01/2019 03:00";"46.196";"7894";"0";"0";"30";"0";"16.196";"2263.68";"90";"0";"16.196"
"12/01/2019 04:00";"46.127";"7892";"0";"0";"30";"0";"16.127";"2263.68";"90";"0";"16.127"
"12/01/2019 05:00";"44.57";"7775";"0";"0";"33";"0";"11.57";"2263.68";"90";"0";"11.57"
"12/01/2019 06:00";"42.707";"7637";"0";"0";"35";"0";"7.707";"2263.68";"90";"0";"7.707"
"12/01/2019 07:00";"39.576";"7412";"0";"0";"40";"0";"-0.424";"2263.256";"89.98";"0";"0"
"12/01/2019 08:00";"37.086";"7229";"0.914";"16";"45";"3.580359";"-4.333641";"2258.922359";"89.81";"0";"0"
"12/01/2019 09:00";"35.609";"7114";"8.702";"151";"50";"34.087834";"19.696834";"2263.68";"90";"0";"14.939193"
"12/01/2019 10:00";"39.778";"7423";"15.828";"275";"45";"62.002097";"56.780097";"2263.68";"90";"0";"56.780097"
"12/01/2019 11:00";"41.002";"7516";"21.331";"370";"40";"83.558676";"84.560676";"2263.68";"90";"0";"84.560676"
"12/01/2019 12:00";"41.546";"7560";"24.231";"420";"35";"94.918676";"101.464676";"2263.68";"90";"0";"101.464676"
"12/01/2019 13:00";"43.189";"7673";"23.994";"416";"36";"93.99029";"101.17929";"2263.68";"90";"0";"101.17929"
"12/01/2019 14:00";"44.151";"7747";"23.27";"404";"36";"91.154207";"99.305207";"2263.68";"90";"0";"99.305207"
"12/01/2019 15:00";"43.328";"7690";"16.878";"293";"36";"66.1152";"73.4432";"2263.68";"90";"0";"73.4432"
"12/01/2019 16:00";"38.564";"7335";"7.125";"124";"35";"27.910345";"31.474345";"2263.68";"90";"0";"31.474345"
"12/01/2019 17:00";"38.401";"7324";"0";"0";"40";"0";"-1.599";"2262.081";"89.94";"0";"0"
"12/01/2019 18:00";"38.622";"7342";"0";"0";"47";"0";"-8.378";"2253.703";"89.6";"0";"0"
"12/01/2019 19:00";"38.977";"7365";"0";"0";"50";"0";"-11.023";"2242.68";"89.17";"0";"0"
"12/01/2019 20:00";"40.088";"7453";"0";"0";"47";"0";"-6.912";"2235.768";"88.89";"0";"0"
"12/01/2019 21:00";"40.729";"7494";"0";"0";"40";"0";"0.729";"2236.497";"88.92";"0";"0"
"12/01/2019 22:00";"44.665";"7779";"0";"0";"35";"0";"9.665";"2246.162";"89.3";"0";"0"
"12/01/2019 23:00";"47.427";"7984";"0";"0";"28";"0";"19.427";"2263.68";"90";"0";"1.909"
"13/01/2019 00:00";"48.986";"8095";"0";"0";"30";"0";"18.986";"2263.68";"90";"0";"18.986"
"13/01/2019 01:00";"49.385";"8126";"0";"0";"30";"0";"19.385";"2263.68";"90";"0";"19.385"
"13/01/2019 02:00";"50.867";"8234";"0";"0";"30";"0";"20.867";"2263.68";"90";"0";"20.867"
"13/01/2019 03:00";"53.757";"8441";"0";"0";"30";"0";"23.757";"2263.68";"90";"0";"23.757"
"13/01/2019 04:00";"58.286";"8779";"0";"0";"30";"0";"28.286";"2263.68";"90";"0";"28.286"
"13/01/2019 05:00";"63.569";"9202";"0";"0";"33";"0";"30.569";"2263.68";"90";"0";"30.569"
"13/01/2019 06:00";"64.394";"9259";"0";"0";"35";"0";"29.394";"2263.68";"90";"0";"29.394"
"13/01/2019 07:00";"64.161";"9247";"0";"0";"40";"0";"24.161";"2263.68";"90";"0";"24.161"
"13/01/2019 08:00";"61.876";"9067";"0.791";"14";"45";"3.098538";"19.974538";"2263.68";"90";"0";"19.974538"
"13/01/2019 09:00";"58.851";"8826";"7.106";"123";"50";"27.835917";"36.686917";"2263.68";"90";"0";"36.686917"
"13/01/2019 10:00";"57.5";"8729";"13.168";"228";"45";"51.582234";"64.082234";"2263.68";"90";"0";"64.082234"
"13/01/2019 11:00";"59.01";"8844";"18.008";"312";"40";"70.541683";"89.551683";"2263.68";"90";"0";"89.551683"
"13/01/2019 12:00";"60.622";"8969";"20.579";"357";"35";"80.61291";"106.23491";"2263.68";"90";"0";"106.23491"
"13/01/2019 13:00";"59.654";"8892";"20.217";"350";"36";"79.194869";"102.848869";"2263.68";"90";"0";"102.848869"
"13/01/2019 14:00";"57.111";"8698";"17.789";"308";"36";"69.683807";"90.794807";"2263.68";"90";"0";"90.794807"
"13/01/2019 15:00";"52.535";"8356";"11.738";"204";"36";"45.980579";"62.515579";"2263.68";"90";"0";"62.515579"
"13/01/2019 16:00";"48.45";"8062";"4.209";"73";"35";"16.487669";"29.937669";"2263.68";"90";"0";"29.937669"
"13/01/2019 17:00";"50.071";"8172";"0";"0";"40";"0";"10.071";"2263.68";"90";"0";"10.071"
"13/01/2019 18:00";"50.965";"8238";"0";"0";"47";"0";"3.965";"2263.68";"90";"0";"3.965"
"13/01/2019 19:00";"52.262";"8331";"0";"0";"50";"0";"2.262";"2263.68";"90";"0";"2.262"
"13/01/2019 20:00";"53.757";"8447";"0";"0";"47";"0";"6.757";"2263.68";"90";"0";"6.757"
"13/01/2019 21:00";"55.705";"8595";"0";"0";"40";"0";"15.705";"2263.68";"90";"0";"15.705"
"13/01/2019 22:00";"58.561";"8806";"0";"0";"35";"0";"23.561";"2263.68";"90";"0";"23.561"
"13/01/2019 23:00";"61.994";"9076";"0";"0";"28";"0";"33.994";"2263.68";"90";"0";"33.994"
"14/01/2019 00:00";"64.995";"9318";"0";"0";"30";"0";"34.995";"2263.68";"90";"0";"34.995"
"14/01/2019 01:00";"67.775";"9552";"0";"0";"30";"0";"37.775";"2263.68";"90";"0";"37.775"
"14/01/2019 02:00";"71.896";"9915";"0";"0";"30";"0";"41.896";"2263.68";"90";"0";"41.896"
"14/01/2019 03:00";"74.591";"10171";"0";"0";"30";"0";"44.591";"2263.68";"90";"0";"44.591"
"14/01/2019 04:00";"76.342";"10360";"0";"0";"30";"0";"46.342";"2263.68";"90";"0";"46.342"
"14/01/2019 05:00";"77.849";"10522";"0";"0";"33";"0";"44.849";"2263.68";"90";"0";"44.849"
"14/01/2019 06:00";"79.647";"10726";"0";"0";"35";"0";"44.647";"2263.68";"90";"0";"44.647"
"14/01/2019 07:00";"80.022";"10764";"0";"0";"40";"0";"40.022";"2263.68";"90";"0";"40.022"
"14/01/2019 08:00";"79.967";"10757";"1.389";"24";"45";"5.441048";"40.408048";"2263.68";"90";"0";"40.408048"
"14/01/2019 09:00";"80.194";"10791";"11.119";"194";"50";"43.555807";"73.749807";"2263.68";"90";"0";"73.749807"
"14/01/2019 10:00";"79.852";"10745";"17.766";"309";"45";"69.59371";"104.44571";"2263.68";"90";"0";"104.44571"
"14/01/2019 11:00";"79.849";"10749";"19.836";"344";"40";"77.7024";"117.5514";"2263.68";"90";"0";"117.5514"
"14/01/2019 12:00";"79.091";"10662";"20.924";"363";"35";"81.964359";"126.055359";"2263.68";"90";"0";"126.055359"
"14/01/2019 13:00";"77.898";"10527";"21.335";"370";"36";"83.574345";"125.472345";"2263.68";"90";"0";"125.472345"
"14/01/2019 14:00";"75.83";"10307";"20.512";"356";"36";"80.350455";"120.180455";"2263.68";"90";"0";"120.180455"
"14/01/2019 15:00";"73.685";"10091";"15.021";"261";"36";"58.840883";"96.525883";"2263.68";"90";"0";"96.525883"
"14/01/2019 16:00";"68.212";"9580";"6.437";"112";"35";"25.215283";"58.427283";"2263.68";"90";"0";"58.427283"
"14/01/2019 17:00";"63.67";"9210";"0";"0";"40";"0";"23.67";"2263.68";"90";"0";"23.67"
"14/01/2019 18:00";"58.954";"8835";"0";"0";"47";"0";"11.954";"2263.68";"90";"0";"11.954"
"14/01/2019 19:00";"55.271";"8561";"0";"0";"50";"0";"5.271";"2263.68";"90";"0";"5.271"
"14/01/2019 20:00";"53.215";"8400";"0";"0";"47";"0";"6.215";"2263.68";"90";"0";"6.215"
"14/01/2019 21:00";"50.58";"8217";"0";"0";"40";"0";"10.58";"2263.68";"90";"0";"10.58"
"14/01/2019 22:00";"46.799";"7942";"0";"0";"35";"0";"11.799";"2263.68";"90";"0";"11.799"
"14/01/2019 23:00";"42.843";"7645";"0";"0";"28";"0";"14.843";"2263.68";"90";"0";"14.843"
"15/01/2019 00:00";"39.102";"7372";"0";"0";"30";"0";"9.102";"2263.68";"90";"0";"9.102"
"15/01/2019 01:00";"36.427";"7175";"0";"0";"30";"0";"6.427";"2263.68";"90";"0";"6.427"
"15/01/2019 02:00";"33.373";"6938";"0";"0";"30";"0";"3.373";"2263.68";"90";"0";"3.373"
"15/01/2019 03:00";"30.243";"6691";"0";"0";"30";"0";"0.243";"2263.68";"90";"0";"0.243"
"15/01/2019 04:00";"27.83";"6502";"0";"0";"30";"0";"-2.17";"2261.51";"89.91";"0";"0"
"15/01/2019 05:00";"26.146";"6360";"0";"0";"33";"0";"-6.854";"2254.656";"89.64";"0";"0"
"15/01/2019 06:00";"23.533";"6131";"0";"0";"35";"0";"-11.467";"2243.189";"89.19";"0";"0"
"15/01/2019 07:00";"20.993";"5897";"0";"0";"40";"0";"-19.007";"2224.182";"88.43";"0";"0"
"15/01/2019 08:00";"16.982";"5495";"3.998";"70";"45";"15.661131";"-12.356869";"2211.825131";"87.94";"0";"0"
"15/01/2019 09:00";"10.717";"4751";"19.737";"345";"50";"77.314593";"38.031593";"2249.856724";"89.45";"0";"0"
"15/01/2019 10:00";"5.991";"4018";"29.574";"515";"45";"115.848497";"76.839497";"2263.68";"90";"0";"63.016221"
"15/01/2019 11:00";"3.438";"3481";"34.821";"605";"40";"136.402262";"99.840262";"2263.68";"90";"0";"99.840262"
"15/01/2019 12:00";"2.584";"3269";"36.811";"640";"35";"144.197572";"111.781572";"2263.68";"90";"0";"111.781572"
"15/01/2019 13:00";"1.665";"2969";"35.889";"624";"36";"140.585876";"106.250876";"2263.68";"90";"0";"106.250876"
"15/01/2019 14:00";"1.238";"2805";"32.014";"557";"36";"125.406566";"90.644566";"2263.68";"90";"0";"90.644566"
"15/01/2019 15:00";"1.448";"2896";"24.718";"430";"36";"96.826372";"62.274372";"2263.68";"90";"0";"62.274372"
"15/01/2019 16:00";"1.872";"3050";"13.037";"228";"35";"51.069076";"17.941076";"2263.68";"90";"0";"17.941076"
"15/01/2019 17:00";"1.415";"2883";"0.233";"4";"40";"0.912717";"-37.672283";"2226.007717";"88.5";"0";"0"
"15/01/2019 18:00";"1.209";"2788";"0";"0";"47";"0";"-45.791";"2180.216717";"86.68";"0";"0"
"15/01/2019 19:00";"2.242";"3169";"0";"0";"50";"0";"-47.758";"2132.458717";"84.78";"0";"0"
"15/01/2019 20:00";"3.583";"3525";"0";"0";"47";"0";"-43.417";"2089.041717";"83.06";"0";"0"
"15/01/2019 21:00";"4.782";"3787";"0";"0";"40";"0";"-35.218";"2053.823717";"81.66";"0";"0"
"15/01/2019 22:00";"6.11";"4039";"0";"0";"35";"0";"-28.89";"2024.933717";"80.51";"0";"0"
"15/01/2019 23:00";"7.592";"4282";"0";"0";"28";"0";"-20.408";"2004.525717";"79.7";"0";"0"
"16/01/2019 00:00";"8.8";"4479";"0";"0";"30";"0";"-21.2";"1983.325717";"78.85";"0";"0"
"16/01/2019 01:00";"9.148";"4525";"0";"0";"30";"0";"-20.852";"1962.473717";"78.02";"0";"0"
"16/01/2019 02:00";"8.7";"4464";"0";"0";"30";"0";"-21.3";"1941.173717";"77.18";"0";"0"
"16/01/2019 03:00";"7.647";"4300";"0";"0";"30";"0";"-22.353";"1918.820717";"76.29";"0";"0"
"16/01/2019 04:00";"6.097";"4029";"0";"0";"30";"0";"-23.903";"1894.917717";"75.34";"0";"0"
"16/01/2019 05:00";"4.576";"3744";"0";"0";"33";"0";"-28.424";"1866.493717";"74.21";"0";"0"
"16/01/2019 06:00";"4.761";"3782";"0";"0";"35";"0";"-30.239";"1836.254717";"73.01";"0";"0"
"16/01/2019 07:00";"4.819";"3794";"0";"0";"40";"0";"-35.181";"1801.073717";"71.61";"0";"0"
"16/01/2019 08:00";"4.376";"3696";"2.333";"41";"45";"9.138924";"-31.485076";"1769.588641";"70.36";"0";"0"
"16/01/2019 09:00";"4.786";"3787";"11.285";"197";"50";"44.206069";"-1.007931";"1768.58071";"70.32";"0";"0"
"16/01/2019 10:00";"4.424";"3703";"21.075";"366";"45";"82.555862";"41.979862";"1810.560572";"71.98";"0";"0"
"16/01/2019 11:00";"5.408";"3909";"26.065";"453";"40";"102.102897";"67.510897";"1878.071469";"74.67";"0";"0"
"16/01/2019 12:00";"5.58";"3941";"27.561";"478";"35";"107.96309";"78.54309";"1956.614559";"77.79";"0";"0"
"16/01/2019 13:00";"4.753";"3781";"26.228";"455";"36";"102.741407";"71.494407";"2028.108966";"80.63";"0";"0"
"16/01/2019 14:00";"3.812";"3578";"22.794";"396";"36";"89.2896";"57.1016";"2085.210566";"82.9";"0";"0"
"16/01/2019 15:00";"3.537";"3514";"16.333";"284";"36";"63.980303";"31.517303";"2116.727869";"84.16";"0";"0"
"16/01/2019 16:00";"3.862";"3589";"6.806";"118";"35";"26.660745";"-4.477255";"2112.250614";"83.98";"0";"0"
"16/01/2019 17:00";"3.217";"3436";"0";"0";"40";"0";"-36.783";"2075.467614";"82.52";"0";"0"
"16/01/2019 18:00";"3.027";"3388";"0";"0";"47";"0";"-43.973";"2031.494614";"80.77";"0";"0"
"16/01/2019 19:00";"3.126";"3413";"0";"0";"50";"0";"-46.874";"1984.620614";"78.91";"0";"0"
"16/01/2019 20:00";"2.913";"3358";"0";"0";"47";"0";"-44.087";"1940.533614";"77.15";"0";"0"
"16/01/2019 21:00";"2.734";"3310";"0";"0";"40";"0";"-37.266";"1903.267614";"75.67";"0";"0"
"16/01/2019 22:00";"2.834";"3337";"0";"0";"35";"0";"-32.166";"1871.101614";"74.39";"0";"0"
"16/01/2019 23:00";"3.051";"3394";"0";"0";"28";"0";"-24.949";"1846.152614";"73.4";"0";"0"
"17/01/2019 00:00";"3.343";"3458";"0";"0";"30";"0";"-26.657";"1819.495614";"72.34";"0";"0"
"17/01/2019 01:00";"3.532";"3513";"0";"0";"30";"0";"-26.468";"1793.027614";"71.29";"0";"0"
"17/01/2019 02:00";"3.806";"3577";"0";"0";"30";"0";"-26.194";"1766.833614";"70.25";"0";"0"
"17/01/2019 03:00";"4.493";"3718";"0";"0";"30";"0";"-25.507";"1741.326614";"69.23";"0";"0"
"17/01/2019 04:00";"5.644";"3948";"0";"0";"30";"0";"-24.356";"1716.970614";"68.26";"0";"0"
"17/01/2019 05:00";"7.182";"4225";"0";"0";"33";"0";"-25.818";"1691.152614";"67.24";"0";"0"
"17/01/2019 06:00";"8.793";"4478";"0";"0";"35";"0";"-26.207";"1664.945614";"66.2";"0";"0"
"17/01/2019 07:00";"10.078";"4654";"0";"0";"40";"0";"-29.922";"1635.023614";"65.01";"0";"0"
"17/01/2019 08:00";"10.306";"4695";"0.593";"10";"45";"2.322924";"-32.371076";"1602.652538";"63.72";"0";"0"
"17/01/2019 09:00";"9.785";"4616";"6.146";"107";"50";"24.075366";"-16.139634";"1586.512903";"63.08";"0";"0"
"17/01/2019 10:00";"11.771";"4884";"11.22";"194";"45";"43.951448";"10.722448";"1597.235352";"63.5";"0";"0"
"17/01/2019 11:00";"15.489";"5333";"14.823";"256";"40";"58.065269";"33.554269";"1630.789621";"64.84";"0";"0"
"17/01/2019 12:00";"20.76";"5875";"17.187";"297";"35";"67.325628";"53.085628";"1683.875248";"66.95";"0";"0"
"17/01/2019 13:00";"22.522";"6034";"23.368";"405";"36";"91.538097";"78.060097";"1761.935345";"70.05";"0";"0"
"17/01/2019 14:00";"22.528";"6040";"18.965";"329";"36";"74.290483";"60.818483";"1822.753828";"72.47";"0";"0"
"17/01/2019 15:00";"20.369";"5837";"13.728";"238";"36";"53.77589";"38.14489";"1860.898717";"73.99";"0";"0"
"17/01/2019 16:00";"14.501";"5221";"5.325";"92";"35";"20.85931";"0.36031";"1861.259028";"74";"0";"0"
"17/01/2019 17:00";"13.587";"5114";"0";"0";"40";"0";"-26.413";"1834.846028";"72.95";"0";"0"
"17/01/2019 18:00";"14.827";"5259";"0";"0";"47";"0";"-32.173";"1802.673028";"71.67";"0";"0"
"17/01/2019 19:00";"15.107";"5281";"0";"0";"50";"0";"-34.893";"1767.780028";"70.28";"0";"0"
"17/01/2019 20:00";"15.742";"5361";"0";"0";"47";"0";"-31.258";"1736.522028";"69.04";"0";"0"
"17/01/2019 21:00";"16.257";"5417";"0";"0";"40";"0";"-23.743";"1712.779028";"68.1";"0";"0"
"17/01/2019 22:00";"17.105";"5508";"0";"0";"35";"0";"-17.895";"1694.884028";"67.39";"0";"0"
"17/01/2019 23:00";"18.853";"5688";"0";"0";"28";"0";"-9.147";"1685.737028";"67.02";"0";"0"
"18/01/2019 00:00";"20.39";"5839";"0";"0";"30";"0";"-9.61";"1676.127028";"66.64";"0";"0"
"18/01/2019 01:00";"20.332";"5834";"0";"0";"30";"0";"-9.668";"1666.459028";"66.26";"0";"0"
"18/01/2019 02:00";"22.264";"6008";"0";"0";"30";"0";"-7.736";"1658.723028";"65.95";"0";"0"
"18/01/2019 03:00";"20.55";"5855";"0";"0";"30";"0";"-9.45";"1649.273028";"65.57";"0";"0"
"18/01/2019 04:00";"19.983";"5790";"0";"0";"30";"0";"-10.017";"1639.256028";"65.17";"0";"0"
"18/01/2019 05:00";"18.583";"5661";"0";"0";"33";"0";"-14.417";"1624.839028";"64.6";"0";"0"
"18/01/2019 06:00";"16.104";"5401";"0";"0";"35";"0";"-18.896";"1605.943028";"63.85";"0";"0"
"18/01/2019 07:00";"14.73";"5248";"0";"0";"40";"0";"-25.27";"1580.673028";"62.84";"0";"0"
"18/01/2019 08:00";"13.875";"5148";"1.65";"29";"45";"6.463448";"-24.661552";"1556.011476";"61.86";"0";"0"
"18/01/2019 09:00";"10.486";"4719";"11.153";"194";"50";"43.688993";"4.174993";"1560.186469";"62.03";"0";"0"
"18/01/2019 10:00";"11.34";"4834";"20.597";"358";"45";"80.683421";"47.023421";"1607.20989";"63.9";"0";"0"
"18/01/2019 11:00";"11.206";"4807";"20.651";"358";"40";"80.894952";"52.100952";"1659.310841";"65.97";"0";"0"
"18/01/2019 12:00";"10.41";"4709";"17.236";"298";"35";"67.517572";"42.927572";"1702.238414";"67.68";"0";"0"
"18/01/2019 13:00";"8.383";"4407";"13.225";"228";"36";"51.805517";"24.188517";"1726.426931";"68.64";"0";"0"
"18/01/2019 14:00";"5.759";"3967";"10.436";"180";"36";"40.880331";"10.639331";"1737.066262";"69.06";"0";"0"
"18/01/2019 15:00";"3.611";"3532";"6.458";"111";"36";"25.297545";"-7.091455";"1729.974807";"68.78";"0";"0"
"18/01/2019 16:00";"2.861";"3344";"1.891";"33";"35";"7.407503";"-24.731497";"1705.24331";"67.8";"0";"0"
"18/01/2019 17:00";"2.587";"3269";"0";"0";"40";"0";"-37.413";"1667.83031";"66.31";"0";"0"
"18/01/2019 18:00";"2.222";"3162";"0";"0";"47";"0";"-44.778";"1623.05231";"64.53";"0";"0"
"18/01/2019 19:00";"2.289";"3183";"0";"0";"50";"0";"-47.711";"1575.34131";"62.63";"0";"0"
"18/01/2019 20:00";"2.605";"3275";"0";"0";"47";"0";"-44.395";"1530.94631";"60.87";"0";"0"
"18/01/2019 21:00";"3.394";"3471";"0";"0";"40";"0";"-36.606";"1494.34031";"59.41";"0";"0"
"18/01/2019 22:00";"4.661";"3762";"0";"0";"35";"0";"-30.339";"1464.00131";"58.21";"0";"0"
"18/01/2019 23:00";"5.885";"3999";"0";"0";"28";"0";"-22.115";"1441.88631";"57.33";"0";"0"
"19/01/2019 00:00";"6.793";"4152";"0";"0";"30";"0";"-23.207";"1418.67931";"56.4";"0";"0"
"19/01/2019 01:00";"7.178";"4224";"0";"0";"30";"0";"-22.822";"1395.85731";"55.5";"0";"0"
"19/01/2019 02:00";"6.877";"4174";"0";"0";"30";"0";"-23.123";"1372.73431";"54.58";"0";"0"
"19/01/2019 03:00";"6.882";"4174";"0";"0";"30";"0";"-23.118";"1349.61631";"53.66";"0";"0"
"19/01/2019 04:00";"6.914";"4180";"0";"0";"30";"0";"-23.086";"1326.53031";"52.74";"0";"0"
"19/01/2019 05:00";"6.862";"4171";"0";"0";"33";"0";"-26.138";"1300.39231";"51.7";"0";"0"
"19/01/2019 06:00";"6.778";"4148";"0";"0";"35";"0";"-28.222";"1272.17031";"50.58";"0";"0"
"19/01/2019 07:00";"6.643";"4125";"0";"0";"40";"0";"-33.357";"1238.81331";"49.25";"0";"0"
"19/01/2019 08:00";"6.395";"4091";"4.225";"74";"45";"16.550345";"-22.054655";"1216.758655";"48.38";"0";"0"
"19/01/2019 09:00";"4.6";"3749";"17.73";"309";"50";"69.45269";"24.05269";"1240.811345";"49.33";"0";"0"
"19/01/2019 10:00";"3.69";"3550";"26.137";"455";"45";"102.384938";"61.074938";"1301.886283";"51.76";"0";"0"
"19/01/2019 11:00";"3.415";"3476";"31.075";"540";"40";"121.728276";"85.143276";"1387.029559";"55.15";"0";"0"
"19/01/2019 12:00";"2.295";"3185";"33.042";"574";"35";"129.43349";"96.72849";"1483.758048";"58.99";"0";"0"
"19/01/2019 13:00";"1.406";"2879";"32.065";"557";"36";"125.606345";"91.012345";"1574.770393";"62.61";"0";"0"
"19/01/2019 14:00";"1.385";"2871";"26.578";"462";"36";"104.112441";"69.497441";"1644.267834";"65.37";"0";"0"
"19/01/2019 15:00";"1.814";"3030";"19.05";"331";"36";"74.623448";"40.437448";"1684.705283";"66.98";"0";"0"
"19/01/2019 16:00";"3.874";"3592";"8.15";"142";"35";"31.925517";"0.799517";"1685.5048";"67.01";"0";"0"
"19/01/2019 17:00";"8.058";"4363";"0.044";"1";"40";"0.172359";"-31.769641";"1653.735159";"65.75";"0";"0"
"19/01/2019 18:00";"10.892";"4772";"0";"0";"47";"0";"-36.108";"1617.627159";"64.31";"0";"0"
"19/01/2019 19:00";"12.363";"4965";"0";"0";"50";"0";"-37.637";"1579.990159";"62.82";"0";"0"
"19/01/2019 20:00";"12.653";"5001";"0";"0";"47";"0";"-34.347";"1545.643159";"61.45";"0";"0"
"19/01/2019 21:00";"12.505";"4982";"0";"0";"40";"0";"-27.495";"1518.148159";"60.36";"0";"0"
"19/01/2019 22:00";"12.391";"4968";"0";"0";"35";"0";"-22.609";"1495.539159";"59.46";"0";"0"
"19/01/2019 23:00";"11.844";"4899";"0";"0";"28";"0";"-16.156";"1479.383159";"58.82";"0";"0"
"20/01/2019 00:00";"11.236";"4819";"0";"0";"30";"0";"-18.764";"1460.619159";"58.07";"0";"0"
"20/01/2019 01:00";"10.337";"4699";"0";"0";"30";"0";"-19.663";"1440.956159";"57.29";"0";"0"
"20/01/2019 02:00";"9.58";"4593";"0";"0";"30";"0";"-20.42";"1420.536159";"56.48";"0";"0"
"20/01/2019 03:00";"8.251";"4386";"0";"0";"30";"0";"-21.749";"1398.787159";"55.61";"0";"0"
"20/01/2019 04:00";"6.227";"4061";"0";"0";"30";"0";"-23.773";"1375.014159";"54.67";"0";"0"
"20/01/2019 05:00";"4.067";"3626";"0";"0";"33";"0";"-28.933";"1346.081159";"53.52";"0";"0"
"20/01/2019 06:00";"2.445";"3220";"0";"0";"35";"0";"-32.555";"1313.526159";"52.22";"0";"0"
"20/01/2019 07:00";"2.514";"3241";"0";"0";"40";"0";"-37.486";"1276.040159";"50.73";"0";"0"
